發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,4天候,7速限,8道路型態,9事故位置
103,01,11,11,00,2,09北投區,北投區承德路7段143巷,0,1,1,B01,1,61,3,8,60,03,02
103,01,11,11,00,2,09北投區,北投區承德路7段143巷,0,1,2,C03,1,25,2,8,60,03,02
103,01,12,11,35,2,09北投區,中央北路 大同街,0,1,1,B03,1,65,3,7,50,04,01
103,01,12,11,35,2,09北投區,中央北路 大同街,0,1,2,H01,1,77,2,7,50,04,01
103,01,16,14,50,2,09北投區,承德路7段188巷2號,0,1,1,B03,1,25,3,8,60,14,09
103,01,16,14,50,2,09北投區,承德路7段188巷2號,0,1,2,C03,2,63,2,8,60,14,09
103,01,16,17,00,2,09北投區,北投區,0,1,1,B03,1,26,3,8,50,14,09
103,01,16,17,00,2,09北投區,北投區,0,1,2,C03,2,42,2,8,50,14,09
103,01,02,22,40,2,09北投區,北投區石牌路1段與東華街1段口,0,1,1,B03,1,,4,8,50,04,01
103,01,02,22,40,2,09北投區,北投區石牌路1段與東華街1段口,0,1,2,C03,1,18,2,8,50,04,01
103,01,03,00,20,2,09北投區,竹子湖路馬槽橋前,0,2,1,C03,1,19,2,7,40,11,09
103,01,03,00,20,2,09北投區,竹子湖路馬槽橋前,0,2,2,H02,2,18,2,7,40,11,09
103,01,03,19,20,2,09北投區,北投區石牌路2段97巷,0,1,1,B03,1,43,3,8,0,03,02
103,01,10,11,52,2,09北投區,尊賢街243巷21號旁,0,2,1,C04,1,27,2,8,40,03,02
103,01,10,11,52,2,09北投區,尊賢街243巷21號旁,0,2,2,C03,1,21,2,8,40,03,02
103,01,10,14,30,2,09北投區,大度路 第2迴轉道,0,1,1,B03,1,33,3,8,70,03,02
103,01,10,14,30,2,09北投區,大度路 第2迴轉道,0,1,2,C03,1,27,2,8,70,03,02
103,01,16,17,50,2,09北投區,北投區中和街355號,0,1,1,C03,1,21,3,8,50,14,09
103,01,16,17,50,2,09北投區,北投區中和街355號,0,1,2,C03,1,37,2,8,50,14,09
103,01,01,00,40,2,09北投區,明德路 懷德街,0,1,1,B03,2,57,3,8,50,04,01
103,01,01,00,40,2,09北投區,明德路 懷德街,0,1,2,C03,1,21,2,8,50,04,01
103,01,01,01,20,2,09北投區,大度路陸橋002標牌,0,2,1,C03,1,21,2,8,50,14,07
103,01,01,01,20,2,09北投區,大度路陸橋002標牌,0,2,2,C02,1,29,2,8,50,14,07
103,01,06,09,45,2,09北投區,中央北路-大度路,0,1,1,C03,1,54,3,8,50,03,02
103,01,06,09,45,2,09北投區,中央北路-大度路,0,1,2,C03,1,48,2,8,50,03,02
103,02,14,09,50,2,09北投區,北投區中央北路4段515號,0,3,4,H02,1,15,2,6,50,03,02
103,03,12,21,40,2,09北投區,北投區中和街528號,0,2,1,C03,2,19,2,6,50,14,09
103,03,12,21,40,2,09北投區,北投區中和街528號,0,2,2,H01,1,56,2,6,50,14,09
103,02,12,06,05,2,09北投區,北投區文化三路3號,0,1,1,H01,2,65,2,6,50,14,09
103,02,12,06,05,2,09北投區,北投區文化三路3號,0,1,2,C03,2,49,3,6,50,14,09
103,01,01,08,20,2,09北投區,裕民二路 石牌路2段68巷口,0,1,1,B03,1,26,3,8,50,04,01
103,01,01,08,20,2,09北投區,裕民二路 石牌路2段68巷口,0,1,2,C03,2,57,2,8,50,04,01
103,01,07,17,30,2,09北投區,立賢路77號,0,1,1,C03,2,33,2,8,50,14,09
103,01,07,17,30,2,09北投區,立賢路77號,0,1,2,G03,1,43,,8,50,14,09
103,01,13,13,45,2,09北投區,北投區承德路7段401巷,0,1,1,G06,1,,4,7,60,14,08
103,01,13,13,45,2,09北投區,北投區承德路7段401巷,0,1,2,C04,2,41,2,7,60,14,08
103,01,14,06,20,2,09北投區,北投區立農街2段與石牌路2段口,0,2,1,C03,1,29,2,6,50,04,02
103,01,14,06,20,2,09北投區,北投區立農街2段與石牌路2段口,0,2,2,H01,1,67,2,6,50,04,02
103,01,14,22,50,2,09北投區,石牌路2段 裕民一路,0,2,1,C03,1,34,2,7,40,04,01
103,01,14,22,50,2,09北投區,石牌路2段 裕民一路,0,2,2,C03,1,22,2,7,40,04,01
103,01,17,13,15,2,09北投區,北投區西安街2段229號,0,1,1,B12,1,36,3,8,50,04,02
103,01,17,13,15,2,09北投區,北投區西安街2段229號,0,1,2,H01,1,67,2,8,50,04,02
103,01,17,17,02,2,09北投區,大業路527巷161弄 產業道路,0,1,1,C03,2,24,2,8,40,03,02
103,01,17,17,02,2,09北投區,大業路527巷161弄 產業道路,0,1,2,B12,1,37,3,8,40,03,02
103,01,18,15,40,2,09北投區,北投區大業路306號,0,1,1,C03,1,41,2,8,60,03,02
103,01,18,15,40,2,09北投區,北投區大業路306號,0,1,2,,3,,,8,60,03,02
103,01,18,15,40,2,09北投區,北投區大業路306號,0,1,3,H03,1,37,3,8,60,03,02
103,01,18,17,40,2,09北投區,北投區洲美街165號,0,1,1,B03,1,59,3,7,50,14,09
103,01,18,17,40,2,09北投區,北投區洲美街165號,0,1,2,C03,1,35,2,7,50,14,09
103,01,10,09,20,2,09北投區,大度路3段 立德路,0,1,1,B03,1,34,3,8,50,03,01
103,01,10,09,20,2,09北投區,大度路3段 立德路,0,1,2,C03,1,18,2,8,50,03,01
103,01,10,14,00,2,09北投區,北投區學園路,0,2,1,C03,2,48,2,8,50,14,09
103,01,10,14,00,2,09北投區,北投區學園路,0,2,2,C03,1,19,2,8,50,14,09
103,01,14,21,00,2,09北投區,北投區懷德街99巷,0,2,1,C03,1,19,2,8,50,04,01
103,01,14,21,00,2,09北投區,北投區懷德街99巷,0,2,2,F01,2,59,2,8,50,04,01
103,01,15,17,45,2,09北投區,北投區新民路22巷,0,1,1,C03,1,52,3,7,50,03,02
103,01,15,17,45,2,09北投區,北投區新民路22巷,0,1,2,C03,1,21,2,7,50,03,02
103,01,18,07,30,2,09北投區,北投區致遠一路2段11巷,0,1,1,G06,1,,4,8,50,04,02
103,01,18,07,30,2,09北投區,北投區致遠一路2段11巷,0,1,2,C03,2,102,2,8,50,04,02
103,01,20,10,35,2,09北投區,北投區中央北路4段266號,0,1,1,C03,2,60,2,8,50,14,09
103,01,20,10,35,2,09北投區,北投區中央北路4段266號,0,1,2,,3,,,8,50,14,09
103,01,20,11,40,2,09北投區,北投區北投路2段13號,0,1,1,B01,1,60,3,8,50,14,09
103,01,20,11,40,2,09北投區,北投區北投路2段13號,0,1,2,C03,1,31,2,8,50,14,09
103,01,25,15,20,2,09北投區,北投區文林北路與承德路7段口,0,1,1,B03,1,65,3,8,50,03,01
103,01,25,15,20,2,09北投區,北投區文林北路與承德路7段口,0,1,2,C03,1,22,2,8,50,03,01
103,01,25,18,30,2,09北投區,北投區中和街439號,0,1,1,B01,1,61,3,8,50,14,09
103,01,25,18,30,2,09北投區,北投區中和街439號,0,1,2,C03,1,21,2,8,50,14,09
103,01,25,18,30,2,09北投區,北投區中和街439號,0,1,3,B03,1,60,3,8,50,14,09
103,01,27,20,40,2,09北投區,承德路6段 洲美街,0,1,1,B03,1,34,3,8,60,03,01
103,01,27,20,40,2,09北投區,承德路6段 洲美街,0,1,2,C03,1,24,2,8,60,03,01
103,01,24,17,00,2,09北投區,中央北路2段政戰學校大門口前,0,1,1,C03,2,22,2,8,50,03,01
103,01,24,17,00,2,09北投區,中央北路2段政戰學校大門口前,0,1,2,B01,1,62,3,8,50,03,01
103,04,11,07,45,2,09北投區,復興三路152巷口,0,1,1,G06,1,,4,8,50,03,01
103,04,11,07,45,2,09北投區,復興三路152巷口,0,1,2,C03,1,28,2,8,50,03,01
103,02,02,11,30,2,09北投區,大度路3段296巷44號,0,1,1,F01,2,62,2,7,40,14,09
103,02,02,11,30,2,09北投區,大度路3段296巷44號,0,1,2,,3,,,7,40,14,09
103,02,03,12,28,2,09北投區,大業路527巷臨51號,0,1,1,C03,1,24,2,8,50,03,01
103,02,03,12,28,2,09北投區,大業路527巷臨51號,0,1,2,B03,1,31,3,8,50,03,01
103,03,05,11,17,2,09北投區,石牌路1段166巷31衖 西安街1段313巷16弄,0,1,1,B03,2,52,3,7,40,04,01
103,03,05,11,17,2,09北投區,石牌路1段166巷31衖 西安街1段313巷16弄,0,1,2,C03,1,23,2,7,40,04,01
103,01,17,13,06,2,09北投區,北投區中和街390巷,0,1,1,B03,2,41,3,8,50,04,01
103,01,17,13,06,2,09北投區,北投區中和街390巷,0,1,2,C04,1,19,2,8,50,04,01
103,01,16,06,50,2,09北投區,中央北路2段339號對面,0,1,1,B03,1,45,3,7,50,14,09
103,01,16,06,50,2,09北投區,中央北路2段339號對面,0,1,2,C03,2,63,2,7,50,14,09
103,01,22,08,52,2,09北投區,西安街1段 致遠一路1段46巷,0,1,1,B03,1,35,3,8,50,04,01
103,01,22,08,52,2,09北投區,西安街1段 致遠一路1段46巷,0,1,2,C03,1,43,2,8,50,04,01
103,02,08,00,01,2,09北投區,大度路 立德路,0,1,1,B03,1,32,2,6,50,03,01
103,02,08,00,01,2,09北投區,大度路 立德路,0,1,2,A02,1,51,3,6,50,03,01
103,03,30,18,20,2,09北投區,北投區大度路3段與中央北路4段口,0,1,1,B03,1,50,3,7,50,04,01
103,02,05,06,50,2,09北投區,中央北路2段 稻香路(中央北路2段260號前),0,1,1,B03,1,61,3,6,50,04,02
103,02,05,06,50,2,09北投區,中央北路2段 稻香路(中央北路2段260號前),0,1,2,H01,2,69,2,6,50,04,02
103,02,13,15,50,2,09北投區,北投區,0,1,1,B03,2,53,3,7,30,03,01
103,02,13,15,50,2,09北投區,北投區,0,1,2,C03,1,50,2,7,30,03,01
103,02,24,07,35,2,09北投區,北投區大業路157號,0,1,1,B03,2,52,3,8,60,03,01
103,02,24,07,35,2,09北投區,北投區大業路157號,0,1,2,C03,2,74,2,8,60,03,01
103,02,25,07,50,2,09北投區,北投區中央北路4段180巷,0,2,1,C03,1,52,2,8,50,04,01
103,08,12,07,40,2,09北投區,北投區東華街2段376號,0,3,2,C03,1,22,2,8,50,03,01
103,08,12,07,40,2,09北投區,北投區東華街2段376號,0,3,3,H02,2,22,2,8,50,03,01
103,08,14,08,15,2,09北投區,北投區承德路7段145號,0,1,1,C03,2,32,2,8,60,14,09
103,08,14,08,15,2,09北投區,北投區承德路7段145號,0,1,2,B03,1,23,3,8,60,14,09
103,08,15,16,45,2,09北投區,西安街 公館路,0,3,1,C03,2,39,2,8,50,04,02
103,08,15,16,45,2,09北投區,西安街 公館路,0,3,2,B03,2,32,3,8,50,04,02
103,08,15,16,45,2,09北投區,西安街 公館路,0,3,3,H02,2,41,2,8,50,04,02
103,08,15,16,45,2,09北投區,西安街 公館路,0,3,4,H02,1,5,2,8,50,04,02
103,09,15,10,10,2,09北投區,明德路337巷旁,0,1,1,B03,2,36,3,8,50,14,09
103,09,15,10,10,2,09北投區,明德路337巷旁,0,1,2,C03,2,23,2,8,50,14,09
103,03,30,18,20,2,09北投區,北投區大度路3段與中央北路4段口,0,1,2,C03,1,22,2,7,50,04,01
103,03,22,08,17,2,09北投區,北投區三合街2段與北投路1段口,0,1,1,B01,1,55,3,7,50,04,01
103,03,22,08,17,2,09北投區,北投區三合街2段與北投路1段口,0,1,2,C03,1,20,2,7,50,04,01
103,03,31,19,54,2,09北投區,尊賢街302巷 吉利街142巷,0,3,1,C03,2,36,2,7,40,04,01
103,03,31,19,54,2,09北投區,尊賢街302巷 吉利街142巷,0,3,2,C04,2,47,2,7,40,04,01
103,03,31,19,54,2,09北投區,尊賢街302巷 吉利街142巷,0,3,3,H02,2,9,2,7,40,04,01
103,02,14,09,50,2,09北投區,北投區中央北路4段515號,0,3,1,C04,2,52,2,6,50,03,02
103,02,14,09,50,2,09北投區,北投區中央北路4段515號,0,3,2,C03,1,16,2,6,50,03,02
103,02,14,09,50,2,09北投區,北投區中央北路4段515號,0,3,3,B12,1,38,3,6,50,03,02
103,01,01,22,15,2,09北投區,大度路1段11之11號前,0,2,1,C03,1,,4,8,50,03,01
103,01,01,22,15,2,09北投區,大度路1段11之11號前,0,2,2,C03,1,27,2,8,50,03,01
103,01,01,22,15,2,09北投區,大度路1段11之11號前,0,2,3,H02,2,26,2,8,50,03,01
103,01,01,01,25,2,09北投區,大度路3段146號燈桿,0,4,1,B03,1,18,2,8,60,14,07
103,01,01,01,25,2,09北投區,大度路3段146號燈桿,0,4,2,B03,1,41,3,8,60,14,07
103,01,01,01,25,2,09北投區,大度路3段146號燈桿,0,4,3,H02,1,17,3,8,60,14,07
103,01,01,01,25,2,09北投區,大度路3段146號燈桿,0,4,4,H02,2,20,2,8,60,14,07
103,01,01,01,25,2,09北投區,大度路3段146號燈桿,0,4,5,H02,2,19,2,8,60,14,07
103,01,01,01,25,2,09北投區,大度路3段146號燈桿,0,4,6,H02,2,19,2,8,60,14,07
103,01,01,16,30,2,09北投區,大業路527巷u08號燈桿,0,1,1,C03,1,17,2,8,50,11,09
103,01,01,16,30,2,09北投區,大業路527巷u08號燈桿,0,1,2,,3,,,8,50,11,09
103,01,04,09,50,2,09北投區,西安街2段公館路,0,1,1,B03,1,58,3,8,50,03,02
103,01,04,09,50,2,09北投區,西安街2段公館路,0,1,2,B03,1,30,2,8,50,03,02
103,01,11,15,33,2,09北投區,大度路關渡路,0,1,1,B03,1,42,3,8,50,03,01
103,01,11,15,33,2,09北投區,大度路關渡路,0,1,2,C03,1,35,2,8,50,03,01
103,01,13,18,00,2,09北投區,北投區承德路7段342號,0,1,1,B02,2,26,3,7,50,14,08
103,01,13,18,00,2,09北投區,北投區承德路7段342號,0,1,2,C03,1,33,2,7,50,14,08
103,01,13,20,20,2,09北投區,北投區學園路1號,0,1,1,B01,1,45,3,6,50,14,09
103,01,13,20,20,2,09北投區,北投區學園路1號,0,1,2,C03,1,19,2,6,50,14,09
103,01,13,21,30,2,09北投區,磺港路 公館路228巷,0,2,1,B03,1,54,2,7,50,04,01
103,01,13,21,30,2,09北投區,磺港路 公館路228巷,0,2,2,C03,1,19,2,7,50,04,01
103,01,13,21,30,2,09北投區,磺港路 公館路228巷,0,2,3,B12,1,64,,7,50,04,01
103,01,18,22,40,2,09北投區,北投區承德路7段260號,0,1,1,C03,2,22,2,8,50,14,08
103,01,18,22,40,2,09北投區,北投區承德路7段260號,0,1,2,B03,2,38,3,8,50,14,08
103,01,18,23,36,2,09北投區,北投區自強街與致遠一路2段口,0,1,1,C03,2,62,2,8,50,04,01
103,01,18,23,36,2,09北投區,北投區自強街與致遠一路2段口,0,1,2,B03,1,34,3,8,50,04,01
103,01,23,09,00,2,09北投區,北投區大度路3段151號,0,2,1,C03,1,18,2,8,50,14,11
103,01,23,09,00,2,09北投區,北投區大度路3段151號,0,2,2,C03,1,65,2,8,50,14,11
103,01,01,03,15,2,09北投區,北投區行義路342號,0,2,1,C03,2,23,2,8,50,11,09
103,01,01,03,15,2,09北投區,北投區行義路342號,0,2,2,B03,1,18,3,8,50,11,09
103,01,01,03,15,2,09北投區,北投區行義路342號,0,2,3,H02,2,19,2,8,50,11,09
103,01,02,19,15,2,09北投區,北投區東華街1段400巷,0,1,1,C03,1,82,4,8,50,04,02
103,01,02,19,15,2,09北投區,北投區東華街1段400巷,0,1,2,F01,2,21,2,8,50,04,02
103,01,07,07,55,2,09北投區,北投區光明路200號,0,1,1,B03,2,63,2,8,50,14,09
103,01,07,07,55,2,09北投區,北投區光明路200號,0,1,2,B12,1,43,3,8,50,14,09
103,01,17,08,27,2,09北投區,大度路3段 關渡路,0,1,1,C03,2,25,2,8,50,03,02
103,01,17,08,27,2,09北投區,大度路3段 關渡路,0,1,2,G06,1,,4,8,50,03,02
103,01,17,17,15,2,09北投區,北投區稻香路260號,0,1,1,B03,1,59,3,8,50,11,09
103,01,17,17,15,2,09北投區,北投區稻香路260號,0,1,2,C03,1,45,2,8,50,11,09
103,01,17,17,15,2,09北投區,北投區稻香路260號,0,1,3,B12,1,36,3,8,50,11,09
103,01,25,09,08,2,09北投區,北投區公館路與西安街2段口,0,1,1,G06,1,,4,8,50,14,09
103,01,25,09,08,2,09北投區,北投區公館路與西安街2段口,0,1,2,C03,2,51,2,8,50,14,09
103,01,25,09,08,2,09北投區,北投區公館路與西安街2段口,0,1,3,B01,1,55,3,8,50,14,09
103,01,27,12,45,2,09北投區,致遠一路1段104巷 自強街120巷,0,3,1,C03,1,31,2,8,40,04,01
103,01,27,12,45,2,09北投區,致遠一路1段104巷 自強街120巷,0,3,2,C03,2,52,2,8,40,04,01
103,01,27,12,45,2,09北投區,致遠一路1段104巷 自強街120巷,0,3,3,H02,2,29,2,8,40,04,01
103,02,01,17,30,2,09北投區,北投區知行路115號,0,2,1,B03,1,44,3,8,50,16,09
103,02,01,17,30,2,09北投區,北投區知行路115號,0,2,2,C03,1,33,2,8,50,16,09
103,02,01,17,30,2,09北投區,北投區知行路115號,0,2,3,H02,2,65,3,8,50,16,09
103,02,01,17,30,2,09北投區,北投區知行路115號,0,2,4,H02,2,26,2,8,50,16,09
103,02,03,12,45,2,09北投區,北投區石牌路與承德路7段口,0,1,1,B03,2,66,3,8,60,14,07
103,02,03,12,45,2,09北投區,北投區石牌路與承德路7段口,0,1,2,B03,1,30,3,8,60,14,07
103,02,03,12,45,2,09北投區,北投區石牌路與承德路7段口,0,1,3,H02,2,30,2,8,60,14,07
103,02,04,10,56,2,09北投區,磺港路 三合街2段,0,1,1,B03,1,,4,8,50,04,01
103,02,04,10,56,2,09北投區,磺港路 三合街2段,0,1,2,C03,1,24,2,8,50,04,01
103,02,05,11,45,2,09北投區,北投區北投路1段43號,0,1,1,B01,1,67,3,6,0,08,09
103,02,05,11,45,2,09北投區,北投區北投路1段43號,0,1,2,C04,2,64,2,6,0,08,09
103,01,24,18,30,2,09北投區,西安街2段185號迴轉道,0,1,1,B02,1,33,3,8,50,04,01
103,01,24,18,30,2,09北投區,西安街2段185號迴轉道,0,1,2,C03,1,59,2,8,50,04,01
103,01,28,19,00,2,09北投區,大業路527巷39弄35號前,0,1,1,B02,1,37,3,8,50,04,01
103,01,28,19,00,2,09北投區,大業路527巷39弄35號前,0,1,2,C03,2,53,2,8,50,04,01
103,02,25,07,50,2,09北投區,北投區中央北路4段180巷,0,2,2,C03,1,20,2,8,50,04,01
103,02,26,13,30,2,09北投區,北投區磺港路172號,0,1,1,B03,1,52,3,8,50,14,09
103,02,26,13,30,2,09北投區,北投區磺港路172號,0,1,2,C03,1,54,2,8,50,14,09
103,05,06,16,50,2,09北投區,大度路3段 立德路,0,1,1,B03,1,42,3,7,50,03,01
103,05,06,16,50,2,09北投區,大度路3段 立德路,0,1,2,C03,1,19,2,7,50,03,01
103,05,08,16,55,2,09北投區,大業路華禕汽車出入口前,0,1,1,B03,1,53,3,8,50,03,01
103,05,08,16,55,2,09北投區,大業路華禕汽車出入口前,0,1,2,C03,1,28,2,8,50,03,01
103,04,11,14,37,2,09北投區,北投區中央北路2段70號,0,1,1,F03,2,63,2,8,50,04,01
103,04,11,14,37,2,09北投區,北投區中央北路2段70號,0,1,2,B03,1,23,3,8,50,04,01
103,04,19,18,30,2,09北投區,北投區中央北路1段70號,0,1,1,B02,1,60,3,7,50,14,09
103,04,19,18,30,2,09北投區,北投區中央北路1段70號,0,1,2,F01,2,71,2,7,50,14,09
103,04,21,02,10,2,09北投區,北投區行義路114巷,0,1,1,C03,1,18,2,7,40,03,02
103,04,21,02,10,2,09北投區,北投區行義路114巷,0,1,2,B03,2,23,3,7,40,03,02
103,04,20,23,30,2,09北投區,北投區承德路7段119巷,0,1,1,C03,2,33,2,7,60,03,02
103,04,20,23,30,2,09北投區,北投區承德路7段119巷,0,1,2,,3,,,7,60,03,02
103,04,24,08,15,2,09北投區,北投區西安街1段345號,0,2,1,F01,2,56,2,6,50,03,01
103,04,24,08,15,2,09北投區,北投區西安街1段345號,0,2,2,C03,1,25,2,6,50,03,01
103,04,25,10,20,2,09北投區,立農街2段 義理街,0,1,1,B03,1,35,3,6,50,04,01
103,04,25,10,20,2,09北投區,立農街2段 義理街,0,1,2,C03,2,25,2,6,50,04,01
103,04,25,12,45,2,09北投區,裕民六路 振華街,0,1,1,B02,1,32,3,6,50,03,01
103,04,25,12,45,2,09北投區,裕民六路 振華街,0,1,2,F01,2,58,2,6,50,03,01
103,04,29,16,55,2,09北投區,北投區學園路1號,0,3,1,C03,1,19,2,7,40,14,09
103,04,29,16,55,2,09北投區,北投區學園路1號,0,3,2,H01,1,47,2,7,40,14,09
103,04,29,16,55,2,09北投區,北投區學園路1號,0,3,3,H02,1,21,2,7,40,14,09
103,04,30,15,04,2,09北投區,北投區中央北路1段6號,0,2,1,C04,2,42,2,7,50,14,09
103,04,30,15,04,2,09北投區,北投區中央北路1段6號,0,2,2,B03,1,48,3,7,50,14,09
103,04,30,15,04,2,09北投區,北投區中央北路1段6號,0,2,3,H02,2,9,2,7,50,14,09
103,04,30,17,15,2,09北投區,北投區吉利街與承德路7段口,0,1,1,C03,1,46,2,6,60,03,03
103,04,30,17,15,2,09北投區,北投區吉利街與承德路7段口,0,1,2,,3,,,6,60,03,03
103,05,01,09,00,2,09北投區,北投區大業路539號,0,1,1,C03,1,19,2,6,60,14,09
103,05,01,09,00,2,09北投區,北投區大業路539號,0,1,2,B03,1,67,3,6,60,14,09
103,05,01,16,00,2,09北投區,北投區振華街46號,0,1,1,C03,2,51,2,6,50,14,09
103,05,01,16,00,2,09北投區,北投區振華街46號,0,1,2,B03,1,44,3,6,50,14,09
103,05,08,01,40,2,09北投區,北投區大度路3段與中央北路4段口,0,1,1,B03,1,26,3,7,50,04,01
103,05,08,01,40,2,09北投區,北投區大度路3段與中央北路4段口,0,1,2,B03,1,41,2,7,50,04,01
103,05,08,19,20,2,09北投區,北投區石牌路1段139號,0,2,1,C03,1,59,2,8,50,14,09
103,05,08,19,20,2,09北投區,北投區石牌路1段139號,0,2,2,H01,1,45,3,8,50,14,09
103,05,08,19,20,2,09北投區,北投區石牌路1段139號,0,2,3,H02,2,54,2,8,50,14,09
103,05,12,06,40,2,09北投區,承德路7段 實踐街,0,1,1,C03,1,46,3,8,60,03,01
103,05,12,06,40,2,09北投區,承德路7段 實踐街,0,1,2,C03,2,34,2,8,60,03,01
103,05,18,20,00,2,09北投區,文林北路26巷口,0,3,1,C03,1,21,2,8,50,04,01
103,05,18,20,00,2,09北投區,文林北路26巷口,0,3,2,C03,1,24,2,8,50,04,01
103,05,18,20,00,2,09北投區,文林北路26巷口,0,3,3,H02,2,21,2,8,50,04,01
103,05,19,14,50,2,09北投區,大度路3段 聖景路,0,3,1,B03,1,30,2,6,50,04,01
103,05,19,14,50,2,09北投區,大度路3段 聖景路,0,3,2,B03,1,50,2,6,50,04,01
103,05,19,14,50,2,09北投區,大度路3段 聖景路,0,3,3,H02,2,30,2,6,50,04,01
103,05,22,07,20,2,09北投區,北投區溫泉路62號,0,1,1,B03,1,48,3,7,40,14,09
103,05,22,07,20,2,09北投區,北投區溫泉路62號,0,1,2,H01,1,12,2,7,40,14,09
103,05,23,07,36,2,09北投區,北投區大業路157號,0,1,1,B03,1,44,3,7,50,03,01
103,05,23,07,36,2,09北投區,北投區大業路157號,0,1,2,C03,1,35,2,7,50,03,01
103,05,24,13,55,2,09北投區,北投區大業路157號,0,1,1,B03,1,28,3,8,50,03,01
103,05,24,13,55,2,09北投區,北投區大業路157號,0,1,2,C03,1,24,2,8,50,03,01
103,05,29,15,40,2,09北投區,北投區公館路與北投路1段口,0,1,1,C03,1,23,2,8,50,04,01
103,05,29,15,40,2,09北投區,北投區公館路與北投路1段口,0,1,2,B03,1,59,3,8,50,04,01
103,05,30,13,50,2,09北投區,大度路1段 中央北路2段257巷,0,1,1,C03,1,19,2,7,50,03,02
103,05,30,13,50,2,09北投區,大度路1段 中央北路2段257巷,0,1,2,C03,1,41,3,7,50,03,02
103,05,30,17,05,2,09北投區,北投區清江路67號,0,2,1,C03,1,39,2,6,40,03,02
103,05,30,17,05,2,09北投區,北投區清江路67號,0,2,2,C03,2,21,2,6,40,03,02
103,05,31,19,36,2,09北投區,北投區石牌路1段與致遠一路2段口,0,1,1,G06,1,,4,8,50,14,09
103,05,31,19,36,2,09北投區,北投區石牌路1段與致遠一路2段口,0,1,2,C03,1,20,2,8,50,14,09
103,06,06,19,55,2,09北投區,承德路6段 文林北路5巷,0,1,1,B02,1,42,3,6,60,04,01
103,06,06,19,55,2,09北投區,承德路6段 文林北路5巷,0,1,2,C03,1,18,2,6,60,04,01
103,06,07,01,25,2,09北投區,溫泉路銀光巷口,0,1,1,B01,1,63,3,6,40,03,01
103,06,07,01,25,2,09北投區,溫泉路銀光巷口,0,1,2,B03,2,25,2,6,40,03,01
103,06,07,20,15,2,09北投區,北投區新市街63號,0,3,1,C03,1,19,2,6,40,14,09
103,06,07,20,15,2,09北投區,北投區新市街63號,0,3,2,C03,2,39,3,6,40,14,09
103,06,07,20,15,2,09北投區,北投區新市街63號,0,3,3,H02,2,21,2,6,40,14,09
103,06,07,20,15,2,09北投區,北投區新市街63號,0,3,4,H02,1,14,2,6,40,14,09
103,06,10,07,20,2,09北投區,西安街2段 立農街1段279巷,0,1,1,C03,2,40,2,8,50,03,01
103,06,10,07,20,2,09北投區,西安街2段 立農街1段279巷,0,1,2,B03,2,45,3,8,50,03,01
103,06,10,09,53,2,09北投區,北投區立農街2段與西安街2段口,0,1,1,C03,1,43,3,8,50,04,01
103,06,10,09,53,2,09北投區,北投區立農街2段與西安街2段口,0,1,2,C03,2,26,2,8,50,04,01
103,05,31,22,00,2,09北投區,北投路1段87巷口,0,1,1,C03,2,61,2,8,40,03,02
103,05,31,22,00,2,09北投區,北投路1段87巷口,0,1,2,,3,,,8,40,03,02
103,06,11,07,20,2,09北投區,北投區光明路117號,0,1,1,C03,2,26,2,7,50,04,02
103,06,11,07,20,2,09北投區,北投區光明路117號,0,1,2,B03,1,54,3,7,50,04,02
103,06,12,09,30,2,09北投區,承德路7段 立賢路,0,1,1,C03,2,21,3,8,40,04,01
103,06,12,09,30,2,09北投區,承德路7段 立賢路,0,1,2,C03,1,39,2,8,40,04,01
103,03,27,19,30,2,09北投區,北投區大業路與承德路7段口,0,1,1,C03,1,52,2,8,60,04,01
103,03,27,19,30,2,09北投區,北投區大業路與承德路7段口,0,1,2,,3,,,8,60,04,01
103,06,16,17,00,2,09北投區,北投區大度路1段與承德路7段口,0,2,1,C03,2,19,3,6,50,04,01
103,06,16,17,00,2,09北投區,北投區大度路1段與承德路7段口,0,2,2,C03,1,20,2,6,50,04,01
103,06,16,17,00,2,09北投區,北投區大度路1段與承德路7段口,0,2,3,H02,2,21,2,6,50,04,01
103,06,19,21,06,2,09北投區,北投區光明路136號,0,1,1,B03,1,41,3,8,50,03,01
103,06,19,21,06,2,09北投區,北投區光明路136號,0,1,2,C03,1,21,2,8,50,03,01
103,06,25,19,39,2,09北投區,明德路337巷第70停車格,0,1,1,B03,1,55,3,8,40,14,09
103,06,25,19,39,2,09北投區,明德路337巷第70停車格,0,1,2,C03,1,54,2,8,40,14,09
103,06,29,07,30,2,09北投區,紗帽路第B6864號電桿,0,2,1,C03,1,20,2,8,50,14,09
103,06,29,07,30,2,09北投區,紗帽路第B6864號電桿,0,2,2,,3,,,8,50,14,09
103,06,29,07,30,2,09北投區,紗帽路第B6864號電桿,0,2,3,H02,2,20,2,8,50,14,09
103,06,30,12,35,2,09北投區,北投區大業路151號,0,2,1,C03,1,22,2,8,50,03,01
103,06,30,12,35,2,09北投區,北投區大業路151號,0,2,2,C04,2,50,2,8,50,03,01
103,07,01,12,10,2,09北投區,北投區立農街1段與承德路7段口,0,1,1,C03,1,33,2,8,60,03,01
