發生年,發生月,發生日,發生時,發生分,區序,處理別,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,4天候,7速限,8道路型態,9事故位置
102,02,23,05,55,08士林區,2,士林區天母西路41巷,0,1,1,C03,1,67,3,8,50,04,22
102,02,23,05,55,08士林區,2,士林區天母西路41巷,0,1,2,H01,2,77,2,8,50,04,22
102,02,27,16,00,08士林區,2,士林區建業路11巷,0,1,1,C03,1,19,2,6,40,03,22
102,02,27,16,00,08士林區,2,士林區建業路11巷,0,1,2,C03,1,19,3,6,40,03,22
102,02,27,18,16,08士林區,2,德行西路 磺溪街,0,1,1,B03,2,54,3,6,50,03,22
102,02,27,18,16,08士林區,2,德行西路 磺溪街,0,1,2,C03,1,62,2,6,50,03,22
102,04,08,12,40,08士林區,2,美崙街 華榮街,0,1,1,B03,1,44,3,8,50,04,22
102,04,08,12,40,08士林區,2,美崙街 華榮街,0,1,2,H01,2,60,2,8,50,04,22
102,04,09,07,50,08士林區,2,士林區士商路與承德路5段口,0,1,1,G06,1,,4,6,60,04,22
102,04,09,07,50,08士林區,2,士林區士商路與承德路5段口,0,1,2,C03,1,38,2,6,60,04,22
102,04,17,19,50,08士林區,2,至善路1段 118號停車格,0,1,1,B02,2,28,3,7,50,14,22
102,04,17,19,50,08士林區,2,至善路1段 118號停車格,0,1,2,C03,1,33,2,7,50,14,22
102,04,23,10,24,08士林區,2,福華路164巷6號前,0,2,1,C03,1,29,2,8,50,14,22
102,04,23,10,24,08士林區,2,福華路164巷6號前,0,2,2,C03,1,28,2,8,50,14,22
102,01,13,08,55,08士林區,2,士林區中山北路6段215號,0,1,1,B03,2,49,3,6,40,03,02
102,01,13,08,55,08士林區,2,士林區中山北路6段215號,0,1,2,C03,1,21,2,6,40,03,02
102,01,23,09,15,08士林區,2,福林路240號 泰北高中前,0,2,1,C03,2,65,2,8,50,14,08
102,01,23,09,15,08士林區,2,福林路240號 泰北高中前,0,2,2,C03,1,21,2,8,50,14,08
102,01,24,16,45,08士林區,2,基河路 百齡高中後門,0,1,1,C04,2,44,2,8,50,14,09
102,01,24,16,45,08士林區,2,基河路 百齡高中後門,0,1,2,H03,1,10,3,8,50,14,09
102,01,24,16,45,08士林區,2,基河路 百齡高中後門,0,1,3,,3,,,8,50,14,09
102,01,29,15,19,08士林區,2,士林區中山北路6段179號,0,1,1,B11,1,59,3,8,50,14,09
102,01,29,15,19,08士林區,2,士林區中山北路6段179號,0,1,2,C03,2,41,2,8,50,14,09
102,01,29,15,19,08士林區,2,士林區中山北路6段179號,0,1,3,A02,1,39,3,8,50,14,09
102,02,05,14,10,08士林區,2,仰德大道1段華興中學前,0,2,2,C03,1,21,2,8,40,12,09
102,02,05,14,10,08士林區,2,仰德大道1段華興中學前,0,2,3,H02,2,19,2,8,40,12,09
102,10,29,08,25,08士林區,2,仰德大道3段221巷口,0,1,1,B03,1,68,3,8,40,14,09
102,10,29,08,25,08士林區,2,仰德大道3段221巷口,0,1,2,C03,1,21,2,8,40,14,09
102,11,10,21,41,08士林區,2,士林區中正路216號,0,1,1,C03,1,26,2,7,50,14,09
102,11,10,21,41,08士林區,2,士林區中正路216號,0,1,2,B03,1,32,3,7,50,14,09
102,02,23,02,55,08士林區,2,士林區承德路4段235號,0,1,1,C03,1,50,2,7,50,03,08
102,02,23,02,55,08士林區,2,士林區承德路4段235號,0,1,2,,3,,,7,50,03,08
102,07,08,15,00,08士林區,2,士林區士商路與承德路4段口,0,1,1,C04,1,77,2,8,50,05,02
102,07,08,15,00,08士林區,2,士林區士商路與承德路4段口,0,1,2,C03,1,50,3,8,50,05,02
102,06,24,11,33,08士林區,2,士林區,0,1,1,B03,1,69,3,8,40,05,01
102,06,24,11,33,08士林區,2,士林區,0,1,2,F01,1,15,2,8,40,05,01
102,06,29,11,46,08士林區,2,士林區文林路627號,0,1,1,B03,1,,4,8,50,14,09
102,06,29,11,46,08士林區,2,士林區文林路627號,0,1,2,C04,2,42,2,8,50,14,09
102,01,14,20,00,08士林區,2,福林橋北向南第2燈桿,0,1,1,C04,2,30,2,8,50,08,09
102,01,14,20,00,08士林區,2,福林橋北向南第2燈桿,0,1,2,,3,,,8,50,08,09
102,01,19,16,21,08士林區,2,格致路 愛富二街,0,1,1,B03,1,54,3,8,40,04,02
102,01,19,16,21,08士林區,2,格致路 愛富二街,0,1,2,C03,1,22,2,8,40,04,02
102,01,20,10,59,08士林區,2,延平北路6段261巷 環河北路3段,0,1,1,B03,2,38,3,8,50,03,01
102,01,20,10,59,08士林區,2,延平北路6段261巷 環河北路3段,0,1,2,C03,1,31,2,8,50,03,01
102,01,29,18,44,08士林區,2,士林區中正路450號,0,1,1,A04,1,,4,8,50,14,09
102,01,29,18,44,08士林區,2,士林區中正路450號,0,1,2,C03,1,18,2,8,50,14,09
102,01,20,21,55,08士林區,2,中山北路5段699巷口,0,1,1,C03,2,44,2,8,50,05,01
102,01,20,21,55,08士林區,2,中山北路5段699巷口,0,1,2,C03,1,21,3,8,50,05,01
102,01,21,08,25,08士林區,2,至善路2段(250號) 無名巷,0,2,1,C03,2,27,2,8,50,03,01
102,01,21,08,25,08士林區,2,至善路2段(250號) 無名巷,0,2,2,C03,2,33,2,8,50,03,01
102,01,30,17,50,08士林區,2,中山北路4段 通河街,0,1,1,B03,2,54,3,8,50,03,01
102,01,30,17,50,08士林區,2,中山北路4段 通河街,0,1,2,C03,1,18,2,8,50,03,01
102,01,21,15,10,08士林區,2,士林區基河路101號,0,1,1,C03,1,20,2,8,50,04,01
102,01,21,15,10,08士林區,2,士林區基河路101號,0,1,2,B03,1,37,3,8,50,04,01
102,02,02,23,35,08士林區,2,社正路 社中街,0,1,1,B03,1,,4,8,50,04,01
102,02,02,23,35,08士林區,2,社正路 社中街,0,1,2,C03,1,21,3,8,50,04,01
102,02,02,23,35,08士林區,2,社正路 社中街,0,1,3,H02,2,21,2,8,50,04,01
102,02,03,17,50,08士林區,2,重陽橋往三重機車道,0,2,1,C03,1,18,2,8,50,14,08
102,02,03,17,50,08士林區,2,重陽橋往三重機車道,0,2,2,C03,2,56,2,8,50,14,08
102,02,04,00,24,08士林區,2,中山北路6段 福國路,0,1,1,B03,1,27,3,8,50,03,01
102,02,04,00,24,08士林區,2,中山北路6段 福國路,0,1,2,C03,1,25,2,8,50,03,01
102,02,04,01,52,08士林區,2,士林區承德路5段與通河東街2段口,0,2,1,C03,1,18,2,8,50,04,01
102,02,04,01,52,08士林區,2,士林區承德路5段與通河東街2段口,0,2,2,B01,1,56,3,8,50,04,01
102,02,04,01,52,08士林區,2,士林區承德路5段與通河東街2段口,0,2,3,H02,2,17,2,8,50,04,01
102,02,04,20,10,08士林區,2,士林區士東路與忠誠路2段口,0,1,1,C03,1,25,2,8,50,14,09
102,02,04,20,10,08士林區,2,士林區士東路與忠誠路2段口,0,1,2,B03,2,44,3,8,50,14,09
102,02,05,10,20,08士林區,2,士林區忠誠路2段7號,0,1,1,C03,2,29,2,8,50,14,09
102,02,05,10,20,08士林區,2,士林區忠誠路2段7號,0,1,2,B01,1,67,3,8,50,14,09
102,02,25,16,50,08士林區,2,忠義街 陽明醫院旁,0,1,1,B03,2,39,3,8,50,03,02
102,02,25,16,50,08士林區,2,忠義街 陽明醫院旁,0,1,2,H01,2,59,2,8,50,03,02
102,03,01,13,19,08士林區,2,士林區格致路8巷,0,2,1,C03,1,21,2,8,0,03,01
102,03,01,13,19,08士林區,2,士林區格致路8巷,0,2,2,C03,1,33,2,8,0,03,01
102,02,23,22,00,08士林區,2,士林區中正路392號,0,1,1,B03,2,54,3,8,50,03,02
102,02,23,22,00,08士林區,2,士林區中正路392號,0,1,2,C03,1,20,2,8,50,03,02
102,03,01,18,50,08士林區,2,德行東路109巷32號,0,1,1,C03,2,44,3,6,40,14,09
102,03,01,18,50,08士林區,2,德行東路109巷32號,0,1,2,H01,2,78,2,6,40,14,09
102,03,01,20,15,08士林區,2,承德路5段 基河路,0,1,1,B03,1,21,3,8,60,04,01
102,03,01,20,15,08士林區,2,承德路5段 基河路,0,1,2,C03,1,35,2,8,60,04,01
102,03,02,08,05,08士林區,2,中正路 文林路,0,1,1,B03,2,44,3,8,50,14,09
102,03,02,08,05,08士林區,2,中正路 文林路,0,1,2,C03,2,55,2,8,50,14,09
102,03,02,10,34,08士林區,2,百齡橋020號燈桿,0,4,1,C03,1,34,2,8,50,14,11
102,03,02,10,34,08士林區,2,百齡橋020號燈桿,0,4,2,C03,1,62,3,8,50,14,11
102,03,02,10,34,08士林區,2,百齡橋020號燈桿,0,4,4,C03,1,25,2,8,50,14,11
102,03,02,10,34,08士林區,2,百齡橋020號燈桿,0,4,5,C03,1,24,2,8,50,14,11
102,03,02,10,34,08士林區,2,百齡橋020號燈桿,0,4,3,H02,2,20,2,8,50,14,11
102,03,11,11,28,08士林區,2,士林區通河西街2段58號,0,3,1,C03,1,32,2,8,40,14,09
102,03,11,11,28,08士林區,2,士林區通河西街2段58號,0,3,2,C03,1,83,2,8,40,14,09
102,03,11,11,28,08士林區,2,士林區通河西街2段58號,0,3,3,H02,2,74,2,8,40,14,09
102,03,11,14,00,08士林區,2,德行西路 福華路,0,1,1,C03,1,20,2,8,50,04,02
102,03,11,14,00,08士林區,2,德行西路 福華路,0,1,2,B03,1,57,3,8,50,04,02
102,03,15,16,50,08士林區,2,士商路 基河路240巷,0,2,1,B03,1,53,3,8,50,03,01
102,03,15,16,50,08士林區,2,士商路 基河路240巷,0,2,2,C03,1,19,2,8,50,03,01
102,03,15,16,50,08士林區,2,士商路 基河路240巷,0,2,3,H02,2,19,2,8,50,03,01
102,03,17,22,35,08士林區,2,仰德大道1段華興中學前,0,1,1,C03,1,20,2,8,40,14,09
102,03,17,22,35,08士林區,2,仰德大道1段華興中學前,0,1,2,B03,2,54,3,8,40,14,09
102,03,18,00,15,08士林區,2,格致仁民路,0,1,1,B03,1,35,3,8,40,03,09
102,04,02,21,25,08士林區,2,中山北路5段453號對面,0,1,1,C03,1,,4,7,50,14,08
102,04,02,21,25,08士林區,2,中山北路5段453號對面,0,1,2,C03,1,66,2,7,50,14,08
102,04,16,14,49,08士林區,2,德行東路74巷15弄,0,1,1,C03,2,24,2,8,40,04,01
102,04,16,14,49,08士林區,2,德行東路74巷15弄,0,1,2,B03,1,25,3,8,40,04,01
102,04,25,09,45,08士林區,2,中山北路6段 忠誠路,0,1,1,B02,2,73,3,8,50,03,02
102,04,25,09,45,08士林區,2,中山北路6段 忠誠路,0,1,2,C04,1,26,2,8,50,03,02
102,05,17,10,35,08士林區,2,仰德大道 永公路,0,1,1,B03,1,52,3,8,40,03,01
102,05,17,10,35,08士林區,2,仰德大道 永公路,0,1,2,C03,1,19,2,8,40,03,01
102,05,30,22,30,08士林區,2,延平北路5段136巷口,0,2,1,C03,1,28,2,8,50,03,01
102,05,30,22,30,08士林區,2,延平北路5段136巷口,0,2,2,C04,1,62,2,8,50,03,01
102,06,10,18,30,08士林區,2,至誠路1段152巷口,0,1,1,C04,1,53,2,7,50,04,01
102,06,10,18,30,08士林區,2,至誠路1段152巷口,0,1,2,C03,1,27,3,7,50,04,01
102,06,16,21,30,08士林區,2,士林區格致路32號,0,1,1,B03,1,35,3,8,40,03,01
102,06,16,21,30,08士林區,2,士林區格致路32號,0,1,2,C03,1,22,2,8,40,03,01
102,01,31,10,10,08士林區,2,士林區士商路56號,0,1,1,B03,2,50,3,8,50,03,02
102,01,31,10,10,08士林區,2,士林區士商路56號,0,1,2,H01,1,72,2,8,50,03,02
102,02,04,13,07,08士林區,2,士林區至善路2段390號,0,1,1,B03,2,70,3,8,50,03,02
102,02,04,13,07,08士林區,2,士林區至善路2段390號,0,1,2,C03,1,52,2,8,50,03,02
102,07,15,20,00,08士林區,2,士林區延平北路7段51號,0,1,1,C03,1,40,2,6,50,14,09
102,07,15,20,00,08士林區,2,士林區延平北路7段51號,0,1,2,B03,1,48,3,6,50,14,09
102,07,16,09,04,08士林區,2,仰德大道1段 華興中學上方,0,1,1,B03,1,61,4,8,40,12,09
102,07,16,09,04,08士林區,2,仰德大道1段 華興中學上方,0,1,2,C03,2,24,2,8,40,12,09
102,08,29,11,20,08士林區,2,士林區延平北路6段111號,0,2,1,B01,1,57,3,6,0,04,02
102,08,29,11,20,08士林區,2,士林區延平北路6段111號,0,2,2,C03,1,62,2,6,0,04,02
102,08,29,11,20,08士林區,2,士林區延平北路6段111號,0,2,3,H02,2,61,2,6,0,04,02
102,06,06,15,16,08士林區,2,士林區延平北路5段225號,0,2,1,C03,1,67,2,8,50,04,02
102,06,06,15,16,08士林區,2,士林區延平北路5段225號,0,2,2,C03,1,21,2,8,50,04,02
102,03,31,18,27,08士林區,2,延平北路5段136巷口,0,2,1,C03,1,30,2,8,50,04,01
102,03,31,18,27,08士林區,2,延平北路5段136巷口,0,2,2,H01,1,10,2,8,50,04,01
102,04,07,13,40,08士林區,2,中正路 福林路,0,3,1,C03,1,19,2,8,50,04,01
102,04,07,13,40,08士林區,2,中正路 福林路,0,3,2,C03,1,21,2,8,50,04,01
102,04,07,13,40,08士林區,2,中正路 福林路,0,3,3,H02,2,33,2,8,50,04,01
102,04,11,11,35,08士林區,2,福林路(士林官邸),0,1,1,B01,1,58,3,6,50,03,01
102,04,11,11,35,08士林區,2,福林路(士林官邸),0,1,2,C03,1,19,2,6,50,03,01
102,04,11,12,05,08士林區,2,福林路 自祥街,0,2,1,C03,1,18,2,6,50,03,01
102,04,11,12,05,08士林區,2,福林路 自祥街,0,2,2,C03,2,59,2,6,50,03,01
102,04,11,20,40,08士林區,2,士林區承德路4段198號,0,1,1,B12,1,59,3,6,50,14,08
102,04,11,20,40,08士林區,2,士林區承德路4段198號,0,1,2,C03,1,24,2,6,50,14,08
102,04,20,15,05,08士林區,2,士林區福志路72號,0,2,1,B03,1,30,3,7,50,14,09
102,04,20,15,05,08士林區,2,士林區福志路72號,0,2,2,C03,2,40,2,7,50,14,09
102,04,20,15,05,08士林區,2,士林區福志路72號,0,2,3,H02,2,39,2,7,50,14,09
102,09,12,16,50,08士林區,2,士林區文林路677號,0,1,1,B03,1,101,4,8,50,04,09
102,09,12,16,50,08士林區,2,士林區文林路677號,0,1,2,C03,2,59,2,8,50,04,09
102,11,11,17,05,08士林區,2,延平北路8段242巷口,0,1,1,B12,1,55,4,7,40,03,01
102,11,11,17,05,08士林區,2,延平北路8段242巷口,0,1,2,C03,1,26,2,7,40,03,01
102,09,27,16,16,08士林區,2,士林區通河西街2段232號,0,1,1,C04,2,51,2,8,40,14,09
102,09,27,16,16,08士林區,2,士林區通河西街2段232號,0,1,2,B03,2,35,3,8,40,14,09
102,09,16,08,05,08士林區,2,中正路605號前迴轉道,0,1,1,C03,1,20,2,8,50,04,01
102,09,16,08,05,08士林區,2,中正路605號前迴轉道,0,1,2,C03,2,30,3,8,50,04,01
102,01,12,13,16,08士林區,2,士林區華聲街24號,0,1,1,B12,1,39,3,6,40,14,09
102,01,12,13,16,08士林區,2,士林區華聲街24號,0,1,2,H01,2,53,2,6,40,14,09
102,01,12,21,25,08士林區,2,士林區中山北路6段157巷,0,3,1,C03,1,31,3,6,50,03,02
102,01,12,21,25,08士林區,2,士林區中山北路6段157巷,0,3,2,C03,1,38,2,6,50,03,02
102,01,12,21,25,08士林區,2,士林區中山北路6段157巷,0,3,3,H02,2,36,2,6,50,03,02
102,01,12,21,25,08士林區,2,士林區中山北路6段157巷,0,3,4,H02,1,1,2,6,50,03,02
102,01,27,00,30,08士林區,2,中山北路5段378巷口,0,1,1,C03,2,24,2,6,50,03,02
102,01,27,00,30,08士林區,2,中山北路5段378巷口,0,1,2,H01,2,12,3,6,50,03,02
102,01,27,13,20,08士林區,2,士林區仰德大道2段200號,0,1,1,B03,1,30,3,8,40,03,01
102,01,27,13,20,08士林區,2,士林區仰德大道2段200號,0,1,2,C03,1,20,2,8,40,03,01
102,01,27,19,20,08士林區,2,士林區忠誠路2段148巷,0,1,1,C04,1,14,2,8,50,03,02
102,01,27,19,20,08士林區,2,士林區忠誠路2段148巷,0,1,2,B03,1,28,3,8,50,03,02
102,01,28,08,45,08士林區,2,承德路4段 劍潭路,0,2,1,C03,1,32,2,8,50,04,01
102,01,28,08,45,08士林區,2,承德路4段 劍潭路,0,2,2,C03,1,27,2,8,50,04,01
102,02,12,21,30,08士林區,2,文林路 大東路,0,1,1,C03,2,20,2,8,50,03,01
102,02,12,21,30,08士林區,2,文林路 大東路,0,1,2,B02,1,25,3,8,50,03,01
102,02,13,10,20,08士林區,2,士林區文林路61號,0,2,1,C03,2,37,2,8,50,03,02
102,02,13,10,20,08士林區,2,士林區文林路61號,0,2,2,B03,1,40,3,8,50,03,02
102,02,22,07,30,08士林區,2,中山北路6段405巷口,0,1,1,B03,2,38,3,7,50,03,02
102,02,22,07,30,08士林區,2,中山北路6段405巷口,0,1,2,C03,1,64,2,7,50,03,02
102,03,04,07,50,08士林區,2,士林區雨農路43號,0,1,1,C03,1,19,2,8,50,03,02
102,03,04,07,50,08士林區,2,士林區雨農路43號,0,1,2,C03,1,26,3,8,50,03,02
102,03,04,09,20,08士林區,2,士林區中正路與承德路4段口,0,2,1,C03,1,48,2,8,50,04,02
102,03,04,09,20,08士林區,2,士林區中正路與承德路4段口,0,2,2,C03,1,20,2,8,50,04,02
102,03,04,09,20,08士林區,2,中山北路4段030號燈桿,0,1,1,B02,1,48,3,8,50,14,09
102,03,04,09,20,08士林區,2,中山北路4段030號燈桿,0,1,2,C03,1,23,2,8,50,14,09
102,03,04,11,10,08士林區,2,承德路4段 劍潭路,0,1,1,B03,1,38,3,8,50,04,01
102,03,04,11,10,08士林區,2,承德路4段 劍潭路,0,1,2,C03,1,20,2,8,50,04,01
102,03,08,10,50,08士林區,2,士東路286巷口,0,1,1,B03,2,36,3,8,50,03,01
102,03,08,10,50,08士林區,2,士東路286巷口,0,1,2,C03,1,21,2,8,50,03,01
102,03,13,10,06,08士林區,2,延平北路5段 葫蘆街,0,1,1,G06,1,,4,8,50,03,01
102,03,13,10,06,08士林區,2,延平北路5段 葫蘆街,0,1,2,C04,2,35,2,8,50,03,01
102,03,22,16,15,08士林區,2,福華路164巷 德行西路62巷,0,2,1,B03,1,68,3,8,40,03,02
102,03,22,16,15,08士林區,2,福華路164巷 德行西路62巷,0,2,2,C03,2,18,2,8,40,03,02
102,03,22,16,15,08士林區,2,福華路164巷 德行西路62巷,0,2,3,H02,2,18,2,8,40,03,02
102,03,22,17,15,08士林區,2,士林區文林路225巷,0,2,1,C03,1,18,2,8,50,03,02
102,03,22,17,15,08士林區,2,士林區文林路225巷,0,2,2,H01,1,42,2,8,50,03,02
102,03,23,13,50,08士林區,2,延平北路7段42-7號,0,1,1,C03,1,19,2,8,50,03,01
102,03,23,13,50,08士林區,2,延平北路7段42-7號,0,1,2,B03,1,55,3,8,50,03,01
102,03,23,19,57,08士林區,2,格致路 凱旋路,0,1,1,B03,1,27,3,8,50,03,01
102,03,23,19,57,08士林區,2,格致路 凱旋路,0,1,2,C03,2,22,2,8,50,03,01
102,03,23,21,45,08士林區,2,士林區,0,2,1,B02,1,32,3,8,40,14,09
102,03,23,21,45,08士林區,2,士林區,0,2,2,C03,2,32,2,8,40,14,09
102,03,23,21,45,08士林區,2,士林區,0,2,3,H02,2,14,2,8,40,14,09
102,04,07,19,30,08士林區,2,至善路2段250號燈桿,0,1,1,C03,1,19,2,8,50,14,09
102,04,07,19,30,08士林區,2,至善路2段250號燈桿,0,1,2,,3,,,8,50,14,09
102,04,21,15,25,08士林區,2,士林區文林路100號,0,1,1,B03,1,33,3,8,50,03,01
102,04,21,15,25,08士林區,2,士林區文林路100號,0,1,2,H01,2,20,2,8,50,03,01
102,04,10,14,38,08士林區,2,中正路 文林路,0,1,1,C03,1,22,3,8,50,04,01
102,04,10,14,38,08士林區,2,中正路 文林路,0,1,2,C03,2,46,2,8,50,04,01
102,05,21,20,30,08士林區,2,中正路 雨農路,0,1,1,C03,1,19,2,7,50,04,01
102,05,21,20,30,08士林區,2,中正路 雨農路,0,1,2,,3,,,7,50,04,01
102,05,30,16,41,08士林區,2,士林區福林路203號,0,1,1,C03,1,19,2,8,50,14,09
102,05,30,16,41,08士林區,2,士林區福林路203號,0,1,2,B03,1,28,3,8,50,14,09
102,04,21,13,12,08士林區,2,中山北路5段 福林路,0,1,1,B03,1,54,3,7,50,04,01
102,04,21,13,12,08士林區,2,中山北路5段 福林路,0,1,2,C03,2,34,2,7,50,04,01
102,04,22,09,15,08士林區,2,士林區大南路251巷,0,2,1,C03,1,58,2,8,50,04,01
102,04,22,09,15,08士林區,2,士林區大南路251巷,0,2,2,C03,1,48,2,8,50,04,01
102,05,01,11,51,08士林區,2,重慶北路4段76巷 通河西街1段,0,1,1,B03,1,41,3,6,40,03,01
102,05,01,11,51,08士林區,2,重慶北路4段76巷 通河西街1段,0,1,2,C03,1,47,2,6,40,03,01
102,05,05,02,25,08士林區,2,士林區仰德大道1段101號,0,2,1,B03,1,,2,8,40,03,02
102,05,05,02,25,08士林區,2,士林區仰德大道1段101號,0,2,2,C03,1,19,4,8,40,03,02
102,05,05,02,25,08士林區,2,士林區仰德大道1段101號,0,2,3,H02,2,21,2,8,40,03,02
102,02,20,11,15,08士林區,2,仰德大道1段(A19燈桿前),0,1,1,A05,1,43,3,8,40,11,09
102,02,20,11,15,08士林區,2,仰德大道1段(A19燈桿前),0,1,2,C03,1,18,2,8,40,11,09
102,02,20,21,30,08士林區,2,士林區力行街,0,2,1,B01,1,,4,8,50,03,01
102,02,20,21,30,08士林區,2,士林區力行街,0,2,2,C03,1,21,2,8,50,03,01
102,02,20,21,30,08士林區,2,士林區力行街,0,2,3,H02,2,26,2,8,50,03,01
102,02,21,08,43,08士林區,2,中正路 基河路,0,1,1,B03,1,35,3,8,50,04,01
102,02,21,08,43,08士林區,2,中正路 基河路,0,1,2,C03,1,59,2,8,50,04,01
102,03,06,14,50,08士林區,2,重陽橋機車道,0,1,1,C03,2,38,2,8,50,14,11
102,03,06,14,50,08士林區,2,重陽橋機車道,0,1,2,B03,1,27,3,8,50,14,11
102,03,06,17,29,08士林區,2,士林區芝玉路2段82號,0,2,1,B03,1,30,3,8,40,04,01
102,03,06,17,29,08士林區,2,士林區芝玉路2段82號,0,2,2,C03,1,21,2,8,40,04,01
102,03,06,17,29,08士林區,2,士林區芝玉路2段82號,0,2,3,H02,2,22,2,8,40,04,01
102,02,19,12,10,08士林區,2,士林區雨聲街43號,0,1,1,C03,2,62,2,8,30,03,02
102,02,19,12,10,08士林區,2,士林區雨聲街43號,0,1,2,B01,1,54,3,8,30,03,02
102,03,07,21,01,08士林區,2,至誠路2段51巷口,0,1,1,B03,2,45,3,8,50,03,01
102,03,07,21,01,08士林區,2,至誠路2段51巷口,0,1,2,H01,2,65,2,8,50,03,01
102,03,21,16,00,08士林區,2,故宮路 至善路,0,2,1,B01,1,59,3,8,50,04,02
102,03,21,16,00,08士林區,2,故宮路 至善路,0,2,2,C03,2,40,2,8,50,04,02
102,03,21,16,00,08士林區,2,故宮路 至善路,0,2,3,H02,2,60,2,8,50,04,02
102,01,26,06,54,08士林區,2,仰德大道1段仰德一N08路燈桿,0,1,1,C03,2,69,2,8,40,14,09
102,01,26,06,54,08士林區,2,仰德大道1段仰德一N08路燈桿,0,1,2,B03,2,51,3,8,40,14,09
102,02,12,23,23,08士林區,2,基河路 劍潭路,0,2,1,C03,1,26,2,8,50,04,01
102,02,12,23,23,08士林區,2,基河路 劍潭路,0,2,2,C03,2,20,2,8,50,04,01
102,02,14,09,55,08士林區,2,中正路 雨農路,0,1,1,B01,1,43,3,8,50,05,02
102,02,14,09,55,08士林區,2,中正路 雨農路,0,1,2,C03,1,27,2,8,50,05,02
102,02,16,15,50,08士林區,2,中山北路5段 通河街,0,2,1,C03,1,23,3,8,50,03,01
102,02,16,15,50,08士林區,2,中山北路5段 通河街,0,2,2,C03,2,33,2,8,50,03,01
102,02,16,15,50,08士林區,2,中山北路5段 通河街,0,2,3,H03,1,30,2,8,50,03,01
102,02,16,17,35,08士林區,2,基河路300巷口,0,1,1,B03,2,48,3,8,0,03,01
102,02,18,15,58,08士林區,2,士林區仰德大道3段15號,0,3,3,H03,2,46,2,8,40,03,01
102,02,18,17,55,08士林區,2,仰德大道 至誠路,0,2,1,B03,1,31,3,8,40,05,01
102,02,18,17,55,08士林區,2,仰德大道 至誠路,0,2,2,C03,2,18,2,8,40,05,01
102,02,18,17,55,08士林區,2,仰德大道 至誠路,0,2,3,H02,2,18,2,8,40,05,01
102,02,19,11,00,08士林區,2,士林區中山北路5段465號,0,1,1,B03,1,,4,8,50,03,01
102,02,19,11,00,08士林區,2,士林區中山北路5段465號,0,1,2,C03,1,22,2,8,50,03,01
102,02,19,20,15,08士林區,2,士林區通河西街1段129號,0,2,1,C03,1,33,2,8,50,03,01
102,02,19,20,15,08士林區,2,士林區通河西街1段129號,0,2,2,C03,1,35,2,8,50,03,01
102,03,05,14,05,08士林區,2,東山路25巷81弄55號路燈桿,0,1,1,B03,2,36,2,8,40,11,09
102,03,05,14,05,08士林區,2,東山路25巷81弄55號路燈桿,0,1,2,B03,2,44,3,8,40,11,09
102,03,06,10,50,08士林區,2,士林區中正路612號,0,1,1,B12,1,25,3,8,50,14,09
102,03,06,10,50,08士林區,2,士林區中正路612號,0,1,2,C03,1,52,2,8,50,14,09
102,03,07,07,40,08士林區,2,士林區中山北路5段495號,0,1,1,C03,2,25,2,8,50,14,09
102,03,07,07,40,08士林區,2,士林區中山北路5段495號,0,1,2,,3,,,8,50,14,09
102,03,07,09,05,08士林區,2,士林區承德路4段166號,0,3,1,B03,1,55,3,8,50,14,07
102,03,07,09,05,08士林區,2,士林區承德路4段166號,0,3,2,C03,1,37,2,8,50,14,07
102,03,07,09,05,08士林區,2,士林區承德路4段166號,0,3,3,C03,2,26,2,8,50,14,07
102,03,07,09,05,08士林區,2,士林區承德路4段166號,0,3,4,C03,1,24,2,8,50,14,07
102,03,20,15,40,08士林區,2,士林區文林路12號,0,1,1,C03,1,20,2,8,50,03,02
102,03,20,15,40,08士林區,2,士林區文林路12號,0,1,2,B03,1,41,3,8,50,03,02
102,03,20,16,45,08士林區,2,承德路5段雙溪橋上,0,2,1,C03,2,20,2,8,50,08,08
102,03,20,16,45,08士林區,2,承德路5段雙溪橋上,0,2,2,F01,1,71,2,8,50,08,08
102,03,20,22,50,08士林區,2,福華路往南 建民橋下橋,0,2,1,C03,1,22,2,8,50,14,09
102,03,20,22,50,08士林區,2,福華路往南 建民橋下橋,0,2,2,C03,1,23,2,8,50,14,09
102,03,26,11,24,08士林區,2,士林區通河西街1段2號,0,1,1,C03,2,34,2,8,40,03,01
102,03,26,11,24,08士林區,2,士林區通河西街1段2號,0,1,2,B01,1,53,3,8,40,03,01
102,03,30,17,15,08士林區,2,承德路4段40巷 通河街141巷,0,1,1,B01,1,56,3,8,50,03,01
102,03,30,17,15,08士林區,2,承德路4段40巷 通河街141巷,0,1,2,H01,1,71,2,8,50,03,01
102,04,05,00,10,08士林區,2,中正路 文林路,0,1,1,B01,1,62,3,6,50,04,01
102,04,05,00,10,08士林區,2,中正路 文林路,0,1,2,C03,1,24,2,6,50,04,01
102,04,11,09,05,08士林區,2,士林區士商路與承德路5段口,0,2,1,B01,1,65,3,8,50,04,01
102,04,11,09,05,08士林區,2,士林區士商路與承德路5段口,0,2,2,C03,1,20,2,8,50,04,01
102,04,11,09,05,08士林區,2,士林區士商路與承德路5段口,0,2,3,C03,1,23,2,8,50,04,01
102,04,14,18,40,08士林區,2,士林區延平北路6段與通河西街2段口,0,2,1,B03,1,28,3,8,50,05,01
