發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,4天候,7速限,8道路型態,9事故位置
105,08,01,21,23,2,02萬華區,萬華區萬大路486巷3號,0,1,2,H01,2,49,2,8,30,14,09
105,08,06,12,20,2,02萬華區,萬華區堤外便道與長沙街2段口,0,1,1,G06,1,105,4,8,40,14,11
105,08,06,12,20,2,02萬華區,萬華區堤外便道與長沙街2段口,0,1,2,C03,1,32,2,8,40,14,11
105,08,06,20,30,2,02萬華區,萬華區西園路1段與桂林路口,0,4,1,B03,2,19,3,8,50,4,01
105,08,06,20,30,2,02萬華區,萬華區西園路1段與桂林路口,0,4,2,C03,1,16,2,8,50,4,01
105,08,06,20,30,2,02萬華區,萬華區西園路1段與桂林路口,0,4,3,H01,1,33,2,8,50,4,01
105,08,06,20,30,2,02萬華區,萬華區西園路1段與桂林路口,0,4,4,H01,2,34,2,8,50,4,01
105,08,11,10,40,2,02萬華區,萬華區艋舺大道與西園路2段口,0,1,1,B03,1,54,3,6,50,4,01
105,08,11,10,40,2,02萬華區,萬華區艋舺大道與西園路2段口,0,1,2,C03,2,21,2,6,50,4,01
105,08,11,19,50,2,02萬華區,萬華區萬大路與雙和街口,0,1,1,C03,2,28,3,8,50,4,02
105,08,11,19,50,2,02萬華區,萬華區萬大路與雙和街口,0,1,2,C03,1,19,2,8,50,4,02
105,08,27,08,49,2,02萬華區,萬華區環河南路1段與武昌街2段口,0,1,1,B03,1,37,3,8,50,4,02
105,08,27,08,49,2,02萬華區,萬華區環河南路1段與武昌街2段口,0,1,2,C03,1,18,2,8,50,4,02
105,07,25,19,30,2,02萬華區,萬華區萬大路與萬大路237巷口,0,2,1,B01,1,47,3,8,50,4,02
105,07,25,19,30,2,02萬華區,萬華區萬大路與萬大路237巷口,0,2,2,H01,2,47,2,8,50,4,02
105,07,25,19,30,2,02萬華區,萬華區萬大路與萬大路237巷口,0,2,3,H01,1,46,2,8,50,4,02
105,07,28,08,50,2,02萬華區,萬華區堤外便道,0,1,1,B12,1,37,3,8,30,3,02
105,07,28,08,50,2,02萬華區,萬華區堤外便道,0,1,2,C03,1,31,2,8,30,3,02
105,08,04,21,35,2,02萬華區,萬華區西園路2段111巷,0,1,1,C03,1,30,2,8,50,4,01
105,08,04,21,35,2,02萬華區,萬華區西園路2段111巷,0,1,2,B02,1,44,3,8,50,4,01
105,10,13,21,54,2,02萬華區,萬華區中華路2段與廣州街口,0,1,1,B03,1,24,3,8,50,4,02
105,10,13,21,54,2,02萬華區,萬華區中華路2段與廣州街口,0,1,2,C03,1,20,2,8,50,4,02
105,07,30,19,19,2,02萬華區,萬華區西園路1段244號,0,1,2,C04,1,64,2,8,50,14,09
105,07,30,19,19,2,02萬華區,萬華區西園路1段244號,0,1,1,,4,105,4,8,50,14,09
105,07,30,01,30,2,02萬華區,萬華區桂林路,0,1,1,B12,1,47,3,8,50,5,01
105,07,30,01,30,2,02萬華區,萬華區桂林路,0,1,2,C03,1,21,2,8,50,5,01
105,08,08,16,50,2,02萬華區,萬華區環河南路1段與武昌街2段口,0,1,1,,4,105,4,8,0,4,03
105,08,08,16,50,2,02萬華區,萬華區環河南路1段與武昌街2段口,0,1,2,C03,1,61,2,8,0,4,03
105,08,04,17,12,2,02萬華區,萬華區寶興街與東園街66巷口,0,1,1,C03,2,24,3,8,50,4,01
105,08,04,17,12,2,02萬華區,萬華區寶興街與東園街66巷口,0,1,2,F01,2,73,2,8,50,4,01
105,08,03,15,17,2,02萬華區,萬華區萬大路與長泰街口,0,1,1,B03,1,52,3,8,50,4,01
105,08,03,15,17,2,02萬華區,萬華區萬大路與長泰街口,0,1,2,C03,1,30,2,8,50,4,01
105,08,14,21,02,2,02萬華區,萬華區西寧南路與漢口街2段口,0,1,1,A12,1,33,3,8,50,4,01
105,08,14,21,02,2,02萬華區,萬華區西寧南路與漢口街2段口,0,1,2,F01,1,77,2,8,50,4,01
105,08,14,10,17,2,02萬華區,萬華區萬大路與萬大路423巷口,0,1,1,C03,1,105,4,8,50,4,01
105,08,14,10,17,2,02萬華區,萬華區萬大路與萬大路423巷口,0,1,2,C03,2,20,2,8,50,4,01
105,08,17,08,40,2,02萬華區,萬華區桂林路4巷,0,1,1,C03,2,39,3,8,50,3,02
105,08,17,08,40,2,02萬華區,萬華區桂林路4巷,0,1,2,C03,1,23,2,8,50,3,02
105,08,17,08,40,2,02萬華區,萬華區桂林路4巷,0,1,3,C03,1,36,3,8,50,3,02
105,08,12,07,55,2,02萬華區,萬華區和平西路3段312號,0,1,1,B03,1,34,3,8,50,14,09
105,08,12,07,55,2,02萬華區,萬華區和平西路3段312號,0,1,2,B03,2,53,3,8,50,14,09
105,08,12,07,55,2,02萬華區,萬華區和平西路3段312號,0,1,3,C03,1,58,2,8,50,14,09
105,08,12,07,55,2,02萬華區,萬華區和平西路3段312號,0,1,4,C03,2,49,3,8,50,14,09
105,07,31,13,30,2,02萬華區,萬華區萬板大橋,0,1,1,C03,1,70,2,8,40,15,22
105,07,31,13,30,2,02萬華區,萬華區萬板大橋,0,1,2,H03,3,105,,8,40,15,22
105,08,04,17,37,2,02萬華區,萬華區環河南路1段348巷,0,1,1,C03,1,40,3,8,50,14,09
105,08,04,17,37,2,02萬華區,萬華區環河南路1段348巷,0,1,2,C03,1,74,2,8,50,14,09
105,08,05,14,10,2,02萬華區,萬華區萬大路與富民路口,0,1,1,A02,1,31,3,8,50,14,09
105,08,05,14,10,2,02萬華區,萬華區萬大路與富民路口,0,1,2,C03,1,73,2,8,50,14,09
105,08,19,02,03,2,02萬華區,萬華區環河南路2段與和平西路3段口,0,1,1,B03,1,38,3,8,50,14,09
105,08,19,02,03,2,02萬華區,萬華區環河南路2段與和平西路3段口,0,1,2,C03,1,22,2,8,50,14,09
105,08,19,20,23,2,02萬華區,萬華區中華路1段106號,0,1,3,B03,2,47,3,8,50,14,08
105,08,19,09,00,2,02萬華區,萬華區東園街78號,0,1,1,C03,1,20,3,8,50,4,01
105,08,19,09,00,2,02萬華區,萬華區東園街78號,0,1,2,F01,2,62,2,8,50,4,01
105,08,24,08,00,2,02萬華區,萬華區華中河濱公園,0,1,1,F01,2,33,2,8,0,3,01
105,08,24,08,00,2,02萬華區,萬華區華中河濱公園,0,1,2,,3,43,,8,0,3,01
105,08,30,18,15,2,02萬華區,萬華區康定路250巷,0,2,1,C03,1,78,2,8,50,3,01
105,08,30,18,15,2,02萬華區,萬華區康定路250巷,0,2,2,C03,1,28,2,8,50,3,01
105,08,31,18,35,2,02萬華區,萬華區萬大路198巷,0,1,1,C03,2,67,2,8,50,14,09
105,08,31,18,35,2,02萬華區,萬華區萬大路198巷,0,1,2,B03,1,34,3,8,50,14,09
105,09,03,09,30,2,02萬華區,萬華區環河南路1段與西昌街29巷口,0,1,1,F06,1,104,4,6,0,3,01
105,09,03,09,30,2,02萬華區,萬華區環河南路1段與西昌街29巷口,0,1,2,C03,1,19,2,6,0,3,01
105,09,11,20,00,2,02萬華區,萬華區中華路1段與洛陽街口,0,1,1,B02,1,28,3,7,50,4,01
105,11,22,09,20,2,02萬華區,萬華區東園街46巷,0,1,1,B01,1,60,3,7,40,3,02
105,11,22,09,20,2,02萬華區,萬華區東園街46巷,0,1,2,C03,2,43,2,7,40,3,02
105,10,26,01,40,2,02萬華區,萬華區環河南路1段與漢口街2段口,0,1,2,C03,1,19,2,8,50,3,01
105,10,31,11,50,2,02萬華區,萬華區西園路2段276號,0,2,1,H01,2,69,2,7,0,14,09
105,09,11,20,00,2,02萬華區,萬華區中華路1段與洛陽街口,0,1,2,B01,1,43,2,7,50,4,01
105,09,14,06,37,2,02萬華區,萬華區興義街37號,0,1,1,C03,2,60,2,6,30,4,01
105,09,14,06,37,2,02萬華區,萬華區興義街37號,0,1,2,B12,1,29,3,6,30,4,01
105,09,29,08,10,2,02萬華區,萬華區康定路與貴陽街2段口,0,1,1,C03,1,47,3,8,50,4,01
105,09,29,08,10,2,02萬華區,萬華區康定路與貴陽街2段口,0,1,2,C03,2,33,2,8,50,4,01
105,10,04,15,20,2,02萬華區,萬華區國興路36號,0,2,1,F01,1,85,2,8,30,14,09
105,10,04,15,20,2,02萬華區,萬華區國興路36號,0,2,2,C03,1,21,2,8,30,14,09
105,08,31,08,50,2,02萬華區,萬華區康定路與廣州街口,0,2,1,C03,1,65,2,8,50,4,01
105,08,31,08,50,2,02萬華區,萬華區康定路與廣州街口,0,2,2,C02,1,37,2,8,50,4,01
105,09,05,16,25,2,02萬華區,萬華區華中橋,0,1,2,C04,2,58,2,8,40,8,11
105,09,05,16,25,2,02萬華區,萬華區華中橋,0,1,1,,4,105,4,8,40,8,11
105,09,06,22,07,2,02萬華區,萬華區西園路2段254巷,0,2,1,C03,2,18,3,6,50,3,02
105,09,06,22,07,2,02萬華區,萬華區西園路2段254巷,0,2,2,C03,1,27,2,6,50,3,02
105,09,06,22,07,2,02萬華區,萬華區西園路2段254巷,0,2,3,H02,2,20,2,6,50,3,02
105,09,30,16,16,2,02萬華區,萬華區環河南路2段與和平西路3段口,0,1,1,B02,1,105,4,8,50,5,01
105,09,30,16,16,2,02萬華區,萬華區環河南路2段與和平西路3段口,0,1,2,C03,2,43,2,8,50,5,01
105,08,23,14,50,2,02萬華區,萬華區西園路2段320巷36弄55弄,0,2,1,B03,1,28,3,8,30,4,01
105,08,23,14,50,2,02萬華區,萬華區西園路2段320巷36弄55弄,0,2,3,H02,2,48,2,8,30,4,01
105,08,23,14,50,2,02萬華區,萬華區西園路2段320巷36弄55弄,0,2,2,C03,1,19,2,8,30,4,01
105,10,14,09,55,2,02萬華區,萬華區內江街與環河南路1段口,0,1,1,C03,1,28,3,7,50,4,01
105,10,14,09,55,2,02萬華區,萬華區內江街與環河南路1段口,0,1,2,C04,2,57,2,7,50,4,01
105,10,14,17,40,2,02萬華區,萬華區中華路2段與南寧路口,0,1,1,A04,1,39,3,8,50,5,01
105,10,14,17,40,2,02萬華區,萬華區中華路2段與南寧路口,0,1,2,C03,1,22,2,8,50,5,01
105,10,28,09,35,2,02萬華區,萬華區西園路2段101號,0,2,1,C03,1,23,2,8,50,14,09
105,10,28,09,35,2,02萬華區,萬華區西園路2段101號,0,2,2,C03,1,86,2,8,50,14,09
105,10,30,10,55,2,02萬華區,萬華區堤外便道,0,1,1,B03,1,50,3,7,40,3,01
105,10,30,10,55,2,02萬華區,萬華區堤外便道,0,1,2,C03,1,18,2,7,40,3,01
105,10,30,20,35,2,02萬華區,萬華區康定路與武昌街2段口,0,2,1,H01,1,47,2,7,50,4,02
105,10,30,20,35,2,02萬華區,萬華區康定路與武昌街2段口,0,2,2,C03,1,28,2,7,50,4,02
105,11,13,03,45,2,02萬華區,萬華區萬大路與武成街口,0,1,1,C03,1,28,4,8,40,4,01
105,11,13,03,45,2,02萬華區,萬華區萬大路與武成街口,0,1,2,C03,2,56,2,8,40,4,01
105,11,13,17,25,2,02萬華區,萬華區萬大路512號,0,1,1,B03,1,38,3,8,50,14,08
105,08,28,05,45,2,02萬華區,萬華區東園街156號,0,1,1,C03,2,50,2,8,0,14,07
105,08,28,05,45,2,02萬華區,萬華區東園街156號,0,1,2,B12,1,67,3,8,0,14,07
105,09,28,18,35,2,02萬華區,萬華區康定路與桂林路口,0,1,1,C03,1,34,2,7,50,4,02
105,09,28,18,35,2,02萬華區,萬華區康定路與桂林路口,0,1,2,B03,1,44,3,7,50,4,02
105,09,23,23,30,2,02萬華區,萬華區東園街66巷24弄,0,1,1,F01,2,41,2,8,40,4,02
105,09,23,23,30,2,02萬華區,萬華區東園街66巷24弄,0,1,2,,3,105,,8,40,4,02
105,10,05,13,45,2,02萬華區,萬華區西園路1段與和平西路3段口,0,1,1,C03,1,26,2,8,50,5,01
105,10,05,13,45,2,02萬華區,萬華區西園路1段與和平西路3段口,0,1,2,B03,1,59,3,8,50,5,01
105,10,05,17,30,2,02萬華區,萬華區莒光路與萬大路口,0,1,1,B03,1,38,3,8,50,4,01
105,10,05,17,30,2,02萬華區,萬華區莒光路與萬大路口,0,1,2,C03,2,30,2,8,50,4,01
105,10,14,09,10,2,02萬華區,萬華區漢中街與成都路口,0,1,1,B01,1,66,3,7,50,4,02
105,10,14,09,10,2,02萬華區,萬華區漢中街與成都路口,0,1,2,C03,1,34,2,7,50,4,02
105,10,14,09,10,2,02萬華區,萬華區漢中街與成都路口,0,1,3,B01,1,42,3,7,50,4,02
105,11,13,17,25,2,02萬華區,萬華區萬大路512號,0,1,2,C03,2,58,2,8,50,14,08
105,11,19,11,30,2,02萬華區,萬華區東園街與長泰街口,0,1,1,B03,1,30,3,8,40,4,01
105,11,19,11,30,2,02萬華區,萬華區東園街與長泰街口,0,1,2,C03,1,60,2,8,40,4,01
105,11,19,19,30,2,02萬華區,萬華區環河南路1段119號,0,1,1,B12,1,52,3,8,50,14,09
105,11,19,19,30,2,02萬華區,萬華區環河南路1段119號,0,1,2,C03,1,52,2,8,50,14,09
105,11,22,23,34,2,02萬華區,萬華區東園街85巷,0,2,1,C03,1,33,2,6,40,3,01
105,11,22,23,34,2,02萬華區,萬華區東園街85巷,0,2,2,H01,2,61,2,6,40,3,01
105,10,04,21,00,2,02萬華區,萬華區西園路2段與西藏路口,0,1,1,B01,1,55,3,7,50,4,01
105,10,04,21,00,2,02萬華區,萬華區西園路2段與西藏路口,0,1,2,C03,1,59,2,7,50,4,01
105,10,09,09,13,2,02萬華區,萬華區環河南路1段與漢口街2段口,0,1,1,B12,1,54,3,7,50,3,01
105,10,09,09,13,2,02萬華區,萬華區環河南路1段與漢口街2段口,0,1,2,C03,1,23,2,7,50,3,01
105,10,13,16,00,2,02萬華區,萬華區萬大路486巷11弄,0,1,1,C04,2,68,2,7,40,4,01
105,10,13,16,00,2,02萬華區,萬華區萬大路486巷11弄,0,1,2,B12,1,47,3,7,40,4,01
105,10,13,22,33,2,02萬華區,萬華區西園路2段320巷55弄與寶興街口,0,1,1,C03,1,27,3,7,50,4,01
105,10,13,22,33,2,02萬華區,萬華區西園路2段320巷55弄與寶興街口,0,1,2,C03,1,30,2,7,50,4,01
105,10,18,18,56,2,02萬華區,萬華區華江橋,0,2,1,C03,1,58,3,7,40,14,11
105,10,18,18,56,2,02萬華區,萬華區華江橋,0,2,2,C03,1,24,2,7,40,14,11
105,10,18,18,56,2,02萬華區,萬華區華江橋,0,2,3,C03,1,26,3,7,40,14,11
105,10,18,18,56,2,02萬華區,萬華區華江橋,0,2,4,H02,2,24,2,7,40,14,11
105,10,24,07,45,2,02萬華區,萬華區艋舺大道390巷,0,1,1,C01,1,39,3,8,0,14,09
105,10,24,07,45,2,02萬華區,萬華區艋舺大道390巷,0,1,2,C03,2,22,2,8,0,14,09
105,10,24,16,12,2,02萬華區,萬華區忠孝西路2段與中華路1段口,0,1,1,C03,1,19,2,7,50,4,02
105,10,24,16,12,2,02萬華區,萬華區忠孝西路2段與中華路1段口,0,1,2,B03,1,40,3,7,50,4,02
105,09,07,08,55,2,02萬華區,萬華區中華路1段與忠孝西路2段口,0,1,1,C03,1,40,2,8,50,14,09
105,09,07,08,55,2,02萬華區,萬華區中華路1段與忠孝西路2段口,0,1,2,B03,1,58,3,8,50,14,09
105,09,07,08,55,2,02萬華區,萬華區中華路1段與忠孝西路2段口,0,1,3,B01,1,44,3,8,50,14,09
105,09,07,08,55,2,02萬華區,萬華區中華路1段與忠孝西路2段口,0,1,4,C03,1,27,3,8,50,14,09
105,09,08,16,15,2,02萬華區,萬華區西園路2段140巷與艋舺大道口,0,1,1,B01,1,55,3,7,50,4,01
105,09,08,16,15,2,02萬華區,萬華區西園路2段140巷與艋舺大道口,0,1,2,C03,1,21,2,7,50,4,01
105,09,13,17,05,2,02萬華區,萬華區西園路2段140巷,0,3,1,F01,2,57,2,7,50,3,02
105,09,13,17,05,2,02萬華區,萬華區西園路2段140巷,0,3,2,C03,2,33,2,7,50,3,02
105,09,13,17,05,2,02萬華區,萬華區西園路2段140巷,0,3,3,H02,1,29,2,7,50,3,02
105,09,29,10,45,2,02萬華區,萬華區和平西路3段與梧州街口,0,1,1,B03,1,38,3,7,0,3,01
105,09,29,10,45,2,02萬華區,萬華區和平西路3段與梧州街口,0,1,2,H01,2,80,2,7,0,3,01
105,10,15,16,50,2,02萬華區,萬華區環河南路1段與貴陽街2段口,0,1,1,C03,1,29,2,8,50,4,01
105,10,15,16,50,2,02萬華區,萬華區環河南路1段與貴陽街2段口,0,1,2,B12,1,49,3,8,50,4,01
105,10,16,14,08,2,02萬華區,萬華區忠孝西路2段16巷,0,1,1,B12,1,22,3,8,50,3,01
105,10,16,14,08,2,02萬華區,萬華區忠孝西路2段16巷,0,1,2,C03,1,23,2,8,50,3,01
105,10,16,16,48,2,02萬華區,萬華區青年路與西藏路125巷口,0,1,1,B03,2,26,3,8,30,3,01
105,10,16,16,48,2,02萬華區,萬華區青年路與西藏路125巷口,0,1,2,C03,2,64,2,8,30,3,01
105,10,16,21,28,2,02萬華區,萬華區中興橋,0,2,1,G06,1,105,4,7,30,8,11
105,10,16,21,28,2,02萬華區,萬華區中興橋,0,2,2,C03,2,26,2,7,30,8,11
105,10,16,21,28,2,02萬華區,萬華區中興橋,0,2,3,C03,2,62,2,7,30,8,11
105,10,17,08,10,2,02萬華區,萬華區西園路1段與廣州街口,0,1,1,B03,2,51,3,8,50,4,01
105,10,17,08,10,2,02萬華區,萬華區西園路1段與廣州街口,0,1,2,C03,1,34,2,8,50,4,01
105,10,21,09,10,2,02萬華區,萬華區萬大路110號,0,1,1,B03,2,35,3,8,0,14,09
105,10,21,09,10,2,02萬華區,萬華區萬大路110號,0,1,2,C03,2,41,2,8,0,14,09
105,10,22,18,05,2,02萬華區,萬華區忠孝西路2段與中華路1段口,0,2,1,C03,1,20,2,6,50,4,01
105,10,22,18,05,2,02萬華區,萬華區忠孝西路2段與中華路1段口,0,2,2,B03,1,20,3,6,50,4,01
105,10,22,18,05,2,02萬華區,萬華區忠孝西路2段與中華路1段口,0,2,3,H02,2,17,2,6,50,4,01
105,10,26,01,40,2,02萬華區,萬華區環河南路1段與漢口街2段口,0,1,1,B01,1,65,3,8,50,3,01
105,10,31,11,50,2,02萬華區,萬華區西園路2段276號,0,2,2,C03,1,42,2,7,0,14,09
105,11,08,08,15,2,02萬華區,萬華區西園路1段與廣州街口,0,2,1,C03,1,67,4,8,40,4,01
105,11,08,08,15,2,02萬華區,萬華區西園路1段與廣州街口,0,2,2,C03,1,40,2,8,40,4,01
105,11,08,08,15,2,02萬華區,萬華區西園路1段與廣州街口,0,2,3,A02,1,56,3,8,40,4,01
105,11,08,08,15,2,02萬華區,萬華區西園路1段與廣州街口,0,2,4,H02,2,38,2,8,40,4,01
105,11,10,13,55,2,02萬華區,萬華區艋舺大道與西園路口,0,1,1,B03,1,24,2,7,50,14,08
105,11,10,13,55,2,02萬華區,萬華區艋舺大道與西園路口,0,1,2,,3,105,,7,50,14,08
105,11,16,07,25,2,02萬華區,萬華區桂林路,0,1,1,C03,1,25,3,8,40,14,09
105,11,16,07,20,2,02萬華區,萬華區南寧路與三水街口,0,1,3,H02,2,14,2,8,50,4,01
105,11,18,08,50,2,02萬華區,萬華區東園街35巷14號,0,1,1,C03,2,44,2,8,30,14,09
105,11,18,08,50,2,02萬華區,萬華區東園街35巷14號,0,1,2,B03,1,43,3,8,30,14,09
105,10,27,13,00,2,02萬華區,萬華區和平西路3段與昆明街口,0,2,1,C03,1,14,2,8,50,4,02
105,10,27,13,00,2,02萬華區,萬華區和平西路3段與昆明街口,0,2,2,C03,1,19,2,8,50,4,02
105,11,11,18,48,2,02萬華區,萬華區桂林路20號,0,1,1,B03,1,50,3,7,0,14,09
105,11,11,18,48,2,02萬華區,萬華區桂林路20號,0,1,2,C03,1,25,2,7,0,14,09
105,11,21,10,00,2,02萬華區,萬華區桂林路與康定路口,0,1,1,B12,1,52,3,6,50,4,01
105,11,16,07,25,2,02萬華區,萬華區桂林路,0,1,2,C03,1,31,2,8,40,14,09
105,11,19,16,38,2,02萬華區,萬華區雙園街107巷1號,0,1,1,F03,1,14,4,7,30,14,09
105,11,19,16,38,2,02萬華區,萬華區雙園街107巷1號,0,1,2,H01,1,13,2,7,30,14,09
105,11,24,23,19,2,02萬華區,萬華區堤外便道,0,1,1,C03,1,32,4,7,40,14,09
105,11,24,23,19,2,02萬華區,萬華區堤外便道,0,1,2,C03,1,47,2,7,40,14,09
105,11,25,17,31,2,02萬華區,萬華區德昌街185巷與德昌街261巷口,0,1,1,C03,2,35,4,7,30,4,01
105,11,25,17,31,2,02萬華區,萬華區德昌街185巷與德昌街261巷口,0,1,2,C03,1,19,4,7,30,4,01
105,11,25,17,31,2,02萬華區,萬華區德昌街185巷與德昌街261巷口,0,1,3,H02,1,4,4,7,30,4,01
105,11,25,17,31,2,02萬華區,萬華區德昌街185巷與德昌街261巷口,0,1,4,H02,2,3,2,7,30,4,01
105,11,28,06,40,2,02萬華區,萬華區艋舺大道190號,0,1,1,B12,1,42,3,7,50,14,12
105,11,28,06,40,2,02萬華區,萬華區艋舺大道190號,0,1,2,C03,1,29,4,7,50,14,12
105,10,03,10,20,2,02萬華區,萬華區西藏路542號,0,1,1,C03,1,37,3,8,40,5,02
105,10,03,10,20,2,02萬華區,萬華區西藏路542號,0,1,2,F01,1,88,2,8,40,5,02
105,10,05,23,30,2,02萬華區,萬華區艋舺大道與三水街口,0,2,1,C03,1,39,3,7,50,3,02
105,10,05,23,30,2,02萬華區,萬華區艋舺大道與三水街口,0,2,2,C03,1,23,2,7,50,3,02
105,10,05,23,30,2,02萬華區,萬華區艋舺大道與三水街口,0,2,3,H02,2,23,2,7,50,3,02
105,10,06,17,30,2,02萬華區,萬華區萬板大橋,0,4,1,C03,2,19,2,8,40,14,11
105,10,06,17,30,2,02萬華區,萬華區萬板大橋,0,4,2,C03,1,74,2,8,40,14,11
105,10,06,17,30,2,02萬華區,萬華區萬板大橋,0,4,3,C03,1,27,3,8,40,14,11
105,10,06,17,30,2,02萬華區,萬華區萬板大橋,0,4,4,C03,1,21,2,8,40,14,11
105,10,06,17,30,2,02萬華區,萬華區萬板大橋,0,4,5,H02,2,73,2,8,40,14,11
105,10,12,06,50,2,02萬華區,萬華區西園路2段140巷,0,1,1,C03,1,38,3,6,40,3,04
105,10,12,06,50,2,02萬華區,萬華區西園路2段140巷,0,1,2,F01,1,59,2,6,40,3,04
105,11,28,06,40,2,02萬華區,萬華區艋舺大道190號,0,1,3,H02,2,31,2,7,50,14,12
105,11,28,09,15,2,02萬華區,萬華區萬大路534巷與武成街28巷口,0,1,1,C03,2,21,2,7,30,4,01
105,11,28,09,15,2,02萬華區,萬華區萬大路534巷與武成街28巷口,0,1,2,B03,2,42,3,7,30,4,01
105,10,06,13,32,2,02萬華區,萬華區國興路1巷15號,0,1,1,B03,1,41,3,8,30,14,09
105,10,06,13,32,2,02萬華區,萬華區國興路1巷15號,0,1,2,C03,1,53,2,8,30,14,09
105,10,10,16,50,2,02萬華區,萬華區光復橋,0,1,1,C03,1,63,2,6,50,8,09
105,10,10,16,50,2,02萬華區,萬華區光復橋,0,1,2,,3,105,,6,50,8,09
105,10,14,10,00,2,02萬華區,萬華區艋舺大道與萬大路口,0,2,1,C03,1,29,2,6,50,4,02
105,10,14,10,00,2,02萬華區,萬華區艋舺大道與萬大路口,0,2,2,C03,1,42,2,6,50,4,02
105,10,14,10,00,2,02萬華區,萬華區艋舺大道與萬大路口,0,2,3,B01,1,56,3,6,50,4,02
105,10,15,04,16,2,02萬華區,萬華區西園路2段與廣州街口,0,1,1,B01,1,42,3,6,40,4,01
105,10,15,04,16,2,02萬華區,萬華區西園路2段與廣州街口,0,1,2,C03,1,26,2,6,40,4,01
105,10,20,16,10,2,02萬華區,萬華區貴陽街2段與西寧南路口,0,1,1,C03,1,32,3,8,50,4,02
105,10,20,16,10,2,02萬華區,萬華區貴陽街2段與西寧南路口,0,1,2,C03,1,53,2,8,50,4,02
105,10,22,09,53,2,02萬華區,萬華區堤外便道,0,1,1,C03,1,22,3,8,40,14,11
105,10,22,09,53,2,02萬華區,萬華區堤外便道,0,1,2,C03,2,28,2,8,40,14,11
105,11,01,09,50,2,02萬華區,萬華區堤外便道,0,2,1,C03,1,20,2,7,40,14,09
105,11,01,09,50,2,02萬華區,萬華區堤外便道,0,2,2,C03,1,55,2,7,40,14,09
105,11,04,05,10,2,02萬華區,萬華區堤外便道,0,1,1,C03,1,70,2,7,40,14,09
105,11,04,05,10,2,02萬華區,萬華區堤外便道,0,1,2,,3,105,,7,40,14,09
105,11,04,17,36,2,02萬華區,萬華區大理街133巷,0,1,1,C03,1,105,4,7,0,4,01
105,11,04,17,36,2,02萬華區,萬華區大理街133巷,0,1,2,B03,1,35,2,7,0,4,01
105,12,09,00,11,2,02萬華區,萬華區萬大路277巷與萬大路237巷10弄口,0,1,1,C03,2,20,2,7,30,4,01
105,12,09,00,11,2,02萬華區,萬華區萬大路277巷與萬大路237巷10弄口,0,1,2,B01,1,65,3,7,30,4,01
105,11,16,07,20,2,02萬華區,萬華區南寧路與三水街口,0,1,1,B03,1,41,3,8,50,4,01
105,11,16,07,20,2,02萬華區,萬華區南寧路與三水街口,0,1,2,A02,1,53,3,8,50,4,01
105,11,21,10,00,2,02萬華區,萬華區桂林路與康定路口,0,1,2,C03,1,26,2,6,50,4,01
105,11,20,09,30,2,02萬華區,萬華區康定路與和平西路3段口,0,1,1,B12,1,104,4,7,50,4,01
105,11,20,09,30,2,02萬華區,萬華區康定路與和平西路3段口,0,1,2,C03,1,33,2,7,50,4,01
105,11,26,00,15,2,02萬華區,萬華區環河南路2段與桂林路口,0,1,1,B03,1,53,3,7,50,4,02
105,11,26,00,15,2,02萬華區,萬華區環河南路2段與桂林路口,0,1,2,C03,2,39,4,7,50,4,02
105,11,26,00,15,2,02萬華區,萬華區環河南路2段與桂林路口,0,1,3,H02,2,39,2,7,50,4,02
105,10,20,22,22,2,02萬華區,萬華區昆明街130號,0,1,1,C03,1,36,2,7,40,14,09
105,10,20,22,22,2,02萬華區,萬華區昆明街130號,0,1,2,C03,1,20,3,7,40,14,09
105,10,22,21,50,2,02萬華區,萬華區桂林路與昆明街口,0,3,1,C03,1,25,2,7,50,4,01
105,10,22,21,50,2,02萬華區,萬華區桂林路與昆明街口,0,3,2,C03,1,25,2,7,50,4,01
105,10,22,21,50,2,02萬華區,萬華區桂林路與昆明街口,0,3,3,H02,2,25,2,7,50,4,01
105,10,27,08,10,2,02萬華區,萬華區中華路2段328號,0,1,1,C03,2,27,3,8,0,15,07
105,10,27,08,10,2,02萬華區,萬華區中華路2段328號,0,1,2,H01,2,41,2,8,0,15,07
105,09,25,00,25,2,02萬華區,萬華區中華路1段與成都路口,0,1,1,B03,1,20,3,8,50,4,01
105,09,25,00,25,2,02萬華區,萬華區中華路1段與成都路口,0,1,2,C03,1,23,2,8,50,4,01
105,10,05,04,20,2,02萬華區,萬華區中華路2段418號,0,2,1,C03,2,29,2,8,50,4,01
105,10,05,04,20,2,02萬華區,萬華區中華路2段418號,0,2,2,B01,1,58,3,8,50,4,01
105,10,05,04,20,2,02萬華區,萬華區中華路2段418號,0,2,3,H02,2,55,2,8,50,4,01
105,10,09,22,00,2,02萬華區,萬華區桂林路與華西街口,0,1,1,C03,1,58,2,6,50,4,01
105,10,09,22,00,2,02萬華區,萬華區桂林路與華西街口,0,1,2,B02,1,59,3,6,50,4,01
105,10,15,21,40,2,02萬華區,萬華區華江橋,0,1,1,C03,2,60,2,7,40,8,11
105,10,15,21,40,2,02萬華區,萬華區華江橋,0,1,2,G06,1,104,4,7,40,8,11
